Clave,Nombre,Latitud,Longitud
20136,SANTIAGO PROGRESO,17.7066666667,-96.2658333333
20137,SANTIAGO TEOTONGO,17.7166666667,-97.5497222222
20138,SANTIAGO TUTLA,17.1922222222,-95.3733333333
20139,SANTO DOMINGO,18.05,-96.5497222222
20140,SARABIA I,17.0830555556,-95.0666666667
20141,SILACAYOAPAM (SMN),17.5,-98.15
20142,SILACAYOAPAM (DGE),17.5,-98.15
20143,SUCHIXTLAHUACA -QUIOTEP-,17.6866666667,-97.3916666667
20144,SUCHIXTLAHUACA -TEHUANTEPEC-,17.7230555556,-97.3497222222
20145,SAN MIGUEL TALEA DE CASTRO,17.35,-96.25
20146,SANTIAGO TAMAZOLA,17.67,-98.2205555556
20147,TAMAZULAPAM DEL PROGRESO (CFE),17.6666666667,-97.5666666667
20148,TAPANATEPEC,16.4022222222,-94.2158333333
20149,TEHUANTEPEC,16.3166666667,-95.2344444444
20150,TEJOCOTES,17.2322222222,-97.0022222222
20151,SAN FRANCISCO TELIXTLAHUACA,17.3,-96.9
20152,TEMASCAL,18.25,-96.4
20153,TEOJOMULCO,16.6,-97.2
20154,SANTA MARIA TEOPOXCO,18.1666666667,-96.95
20155,TEOTITLAN DEL CAMINO (SMN),18.1330555556,-97.0666666667
20156,TEOTITLAN DEL CAMINO (DGE),18.1166666667,-97.0830555556
20157,TEPELMEME DE MORELOS,17.8666666667,-97.3666666667
20158,SAN JUAN TEPEUXILA,17.7330555556,-96.8497222222
20159,SAN PEDRO Y SAN PABLO TEPOSCOL,17.5166666667,-97.5
20160,SAN JUAN TEPONAXTLA,17.7730555556,-96.7
20161,SAN PEDRO TEUTILA,18,-96.7097222222
20162,TEQUISISTLAN,16.4175,-95.5988888889
20163,TEZOATLAN DE SEGURA Y LUNA,17.6519444444,-97.8108333333
20164,SANTA MARIA TILTEPEC,17.48,-97.3666666667
20165,TLACOLULA DE MATAMOROS,16.95,-96.4830555556
20166,TLACOTEPEC PLUMAS,17.85,-97.45
20167,SANTA MARIA ASUNCION TLAXIACO,17.2666666667,-97.6830555556
20168,SANTA MARIA ASUNCION TLAXIACO,17.2666666667,-97.6830555556
20169,TOLOSITA,17.1986111111,-95.0488888889
20170,TOTOLAPA (SMN),16.6702777778,-96.3066666667
20172,SAN JUAN BAUTISTA TUXTEPEC I (,18.1,-96.1166666667
20173,UNION HIDALGO,16.4652777778,-94.8330555556
20174,SAN  FELIPE USILA,17.8830555556,-96.5330555556
20175,VALLE NACIONAL,17.7830555556,-96.3166666667
20176,VICENTE,18.5136111111,-96.5247222222
20177,SAN ILDELFONSO VILLA ALTA,17.35,-96.15
20178,VILLA CHALCATONGO (CFE),17.0330555556,-97.5830555556
20179,VILLA HIDALGO,17.2,-96.1830555556
20180,VIVERO BENITO JUAREZ,17.0666666667,-96.7330555556
20181,VIVERO RANCHO TEJA,17.3,-96.4666666667
20182,XIQUILA,18.8930555556,-97.1666666667
20183,SAN JUAN YAEE,17.4330555556,-96.2830555556
20184,SAN CARLOS YAUTEPEC,16.5033333333,-96.1083333333
20185,SANTIAGO YAVEO,17.3330555556,-95.7330555556
20186,SANTIAGO YOSONDUA,16.8997222222,-97.5997222222
20187,YUTACUA (CFE),16.6036111111,-97.625
20188,SANTA MARIA ZACATEPEC (CFE),16.7641666667,-97.9880555556
20189,ZAPOTE,17.6830555556,-95.8905555556
20190,ZAPOTITLAN PALMAS (SMN),17.8883333333,-97.8177777778
20191,ZOQUITLAN,16.55,-96.3666666667
20194,PUERTO ANGEL,15.8666666667,-96.45
20195,TEMASCAL (CFE),18.2333333333,-96.4
20198,YAHILA (CFE),17.5530555556,-96.5725
20200,EL CARRIZO (CFE),16.2577777778,-97.7516666667
20201,EL PORVENIR,18.1538888889,-96.2163888889
20202,SANTA ANA TLAPACOYAN,16.7397222222,-96.8166666667
20203,SAN MIGUEL SOYALTEPEC,18.2,-96.4830555556
20205,EL TOMATAL,16.48,-98.1330555556
20206,LA HAMACA,15.8927777778,-96.1877777778
20207,MAGDALENA TETATEPEC,17.7591666667,-97.8544444444
20208,SAN JUAN COPALA,17.1830555556,-97.9666666667
20209,ZIMATLAN,16.865,-96.7844444444
20210,SAN JUAN BAUTISTA TUXTEPEC (SM,18.05,-96.0666666667
20211,SAN MARTIN MEXICAPAN,17.0566666667,-96.7047222222
20212,YUTAMA (CFE),16.8830555556,-97.6330555556
20220,COMITANCILLO,16.4830555556,-95.1666666667
20221,C.A.E. YANHUITLAN,17.5166666667,-97.3166666667
20223,C.A.E. RIO GRANDE,16.0166666667,-97.5666666667
20224,E.T.A. 150 SAN PEDRO POCHUTLA,15.7330555556,-96.45
20229,E.T.A. 047 MACUILTIANGUIS,17.5397222222,-96.5497222222
20230,PRESA MATIAS ROMERO,17.2697222222,-96.9
20231,PUERTO SOLEDAD,18.1652777778,-96.9980555556
20232,PUTLA DE GUERRERO,17.0166666667,-97.9330555556
20233,TOTOLAPA (DGE),16.6702777778,-96.3066666667
20234,ACATLAN DE PEREZ FIGUEROA,18.5330555556,-96.64
20235,BENEMERITO JUAREZ,18.1177777778,-96.0011111111
20236,BUENOS AIRES,17.95,-96.8491666667
20237,CAMPO EXPERIMENTAL,18.1,-95.8830555556
20238,LA SABANA I,17.3830555556,-95.5166666667
20241,AYAUTLA,17.0166666667,-96.0997222222
20242,ARENAL,17.5830555556,-97.1830555556
20243,E.T.A. 050 ZAACHILA,16.9666666667,-96.8166666667
20245,JALTEPEC,17.3922222222,-97.1919444444
20246,LA CEIBA,15.8666666667,-97
20248,SANTIAGO CHAZUMBA II,18.14,-97.7330555556
20249,C.A.E. DEL ITSMO,16.4666666667,-95
20251,E.T.A. 199 SANTIAGO JAMILTEPEC,16.0830555556,-97.7666666667
20256,XADANI,15.9666666667,-96.0666666667
20258,SANTO DOMINGO BARRIO BAJO,17.2,-96.78
20259,ZACATEPEC (SMN),17.1586111111,-95.9130555556
20260,SARABIA II,17.0666666667,-95.0330555556
20261,EL REFUGIO,18.5830555556,-96.65
20262,PAPELERA TUXTEPEC,18,-96.0497222222
20264,LA SABANA II,17.3330555556,-95.5
20265,SAN MATEO ETLATONGO,17.4166666667,-97.2666666667
20266,SAN PABLO HUIXTEPEC,16.8269444444,-96.7805555556
20269,CUAUHTEMOC,17.0830555556,-96.7566666667
20270,TEOTONGO,17.7141666667,-97.5377777778
20271,LA CARBONERA,17.3997222222,-96.9330555556
20272,SAN JOSE TENANGO I,18.16,-96.67
20273,HUMO CHICO,17.5830555556,-96.5
20274,LA ESMERALDA,17.1330555556,-94.7997222222
20275,HUAJUAPAN DE LEON (DGE),17.8,-97.7666666667
20276,LLANO DE LAS FLORES,17.45,-96.5
20277,RIO HONDO,16.4752777778,-95.2813888889
20278,TAMAZULAPAM DEL PROGRESO,17.6666666667,-97.5666666667
20279,SOYALAPA (CFE),17.5969444444,-96.5605555556
20280,GUELATAO (CFE),17.3302777778,-96.5641666667
20281,LA GRINGA,17.1,-94.1330555556
20282,SANTA MARIA COATLAN,16.8555555556,-95.5294444444
20284,VIVERO FORESTAL TLACOLULA,16.9666666667,-96.3830555556
20285,SANTIAGO CHAZUMBA I,18.1886111111,-97.6802777778
20286,E.T.A. 205 TEMASCAL,18.3397222222,-96.4166666667
20287,AGUA FRIA,17.2166666667,-97.9830555556
20288,LA AMARGURA,17.1166666667,-94.7830555556
20289,GUEVEA DE HUMBOLDT,16.7888888889,-95.3716666667
20290,NILTEPEC,16.5580555556,-94.6080555556
20291,PASO ARNULFO,16.9330555556,-94.6830555556
20292,ZANATEPEC,16.4830555556,-94.3677777778
20293,JUNAPAN,17.1830555556,-95.1666666667
20294,SAN JUAN BAUTISTA TUXTEPEC II,18.0830555556,-96.1330555556
20295,SANTA MARIA DEL MAR,16.2330555556,-94.8497222222
20296,MATIAS ROMERO (DGE),16.8330555556,-95.0530555556
20299,PARAJE PEREZ,16.9297222222,-97.8030555556
20300,REFORMA DE PINEDA,16.4130555556,-94.4530555556
20301,RIO VENADO,17.0330555556,-97.9730555556
20302,SAN ANDRES CHICAHUAXTLA,17.1497222222,-97.8497222222
20303,TONAMECA,15.7391666667,-96.5444444444
20304,CIENEGUILLA,17.8297222222,-98.2980555556
20305,SAN JUAN NOCHIXTLAN,18.1,-97.6266666667
20306,SAN LORENZO VISTA HERMOSA,17.9580555556,-98.0677777778
20307,SAN MARTIN ITUNYOSO,17.2330555556,-97.8530555556
20308,SAN MATEO RIO HONDO,16.1391666667,-96.4458333333
20310,SAN MIGUEL TLACOTEPEC,17.45,-98
20311,SAN SEBASTIAN FRONTERA,18.2508333333,-97.6533333333
20313,TLAZOYALTEPEC,17.0316666667,-96.9980555556
20314,YALALAG (CFE),17.1905555556,-96.1688888889
20315,YUKUKIMI,17.4330555556,-97.8830555556
20316,ZAPOTITLAN LAGUNAS,17.7,-98.4166666667
20317,ZAPOTITLAN PALMAS (DGE),17.8830555556,-97.8166666667
20318,ALMOLOYA,16.75,-95.0666666667
20319,SANTIAGO ASTATA (DGE),15.9791666667,-95.6888888889
20320,AYUTA,15.9116666667,-95.8444444444
20321,LA BAMBA,16.0119444444,-95.4080555556
20322,CALIHUALA,17.5166666667,-98.2666666667
20323,C.A.E. LA MIXTECA BAJA,17.7663888889,-97.75
20324,CANDELARIA LOXICHA,15.9166666667,-96.5
20325,COFRADIA,16.75,-94.75
20326,COZOALTEPEC,15.7894444444,-96.7233333333
20327,CHACALAPA,15.8166666667,-96.4666666667
20328,CHAHUITES,16.25,-94.2330555556
20329,FORTIN,17.0666666667,-96.7166666667
20330,GUICHIXU,16.695,-95.2858333333
20331,GUIVICIA,16.9330555556,-95.2430555556
20332,HUAMELULA,16.0166666667,-95.6666666667
20333,HUATULCO,15.8166666667,-96.3166666667
20334,LA ITSME?A,17.1830555556,-95.1330555556
20335,JALATENGO,16.0330555556,-96.53
20336,LAZARO CARDENAS,16.7330555556,-94.8666666667
20337,MAZATLAN,17.0316666667,-95.4441666667
20338,MALATENGO,17,-95.1830555556
20339,SAN JUAN MIXTEPEC,16.2761111111,-96.2997222222
20340,EL MORRO,16.1166666667,-95.2997222222
20341,SAN FRANCISCO DEL MAR,16.3386111111,-94.5136111111
20342,SAN JOSE DEL PACIFICO,16.1666666667,-96.5
20343,SANTA MARIA XADANI,16.3666666667,-95.0166666667
20344,EL TAPANAL,16.4925,-96.4930555556
20346,SAN SEBASTIAN DE LAS GRUTAS,16.3666666667,-95.45
20347,EL HICACO,16.6005555556,-94.5166666667
20350,JAMILTEPEC,16.2830555556,-97.8330555556
20351,SAN ISIDRO CHACALAPA,15.9255555556,-95.9344444444
20353,TLACOLULITA,16.3005555556,-95.7266666667
20354,ZAACHILA,16.9477777778,-96.7822222222
20355,COSOLTEPEC,18.1330555556,-97.7997222222
20356,TAPANALA,15.9630555556,-95.7027777778
20358,EL BARRIO,16.7830555556,-95.0830555556
20360,LA CUMBRE,16.815,-95.4
20362,MENBRILLOS,18.0166666667,-97.5497222222
20363,GUIGOVELAGA,16.8830555556,-95.45
20364,HUITZO,17.2830555556,-96.8830555556
20365,MAGDALENA PE?ASCO,17.2330555556,-97.5330555556
20366,MITLA,16.9152777778,-96.3644444444
20367,PRESA EL ESTUDIANTE,17.1363888889,-96.6280555556
20368,SAN ANTONIO MONTEVERDE,17.5330555556,-97.7330555556
20369,SAN BARTOLO YAUTEPEC,16.4330555556,-95.9666666667
20370,GICHICOVI,16.9666666667,-95.0997222222
20371,IHUALTEPEC,17.7266666667,-98.3030555556
20372,LAJARCIA SAN JUAN,16.5,-95.9330555556
20373,SAN MARTIN PERAS,17.3666666667,-98.25
20374,TIERRA NEGRA,17.2166666667,-95.45
20375,SANTIAGO DEL RIO,17.4697222222,-98.0997222222
20376,SANTOS REYES TEPEJILLO,17.4130555556,-97.9330555556
20378,TOMATAL,16.4716666667,-98.3525
20379,YODOCONO DE PORFIRIO DIAZ,17.3808333333,-97.3575
20380,YOSOCUNO,17.85,-97.5830555556
20381,ZAPOTALILLO,15.985,-97.5502777778
20382,EL MARQUES,16.4344444444,-95.3741666667
20383,REYES MANTECON,16.9069444444,-96.7255555556
20384,SAN ANTONIO HUITEPEC,16.9166666667,-97.15
20385,TOTONTEPEC,17.25,-96.1066666667
20386,YAITEPEC,16.2166666667,-97.2666666667
20387,ZACATEPEC (DGE),17.1586111111,-95.9130555556
20400,QUIATONI,16.7794444444,-96.0316666667
20451,SAN JUAN GUELAVIA,16.96,-96.5497222222
20454,PINOTEPA NACIONAL (DGE),16.3413888889,-98.0519444444
20456,RIO DE LA ARENA,16.2166666667,-98
20458,SANTA MARIA ZANIZA,16.25,-98.0166666667
20459,ZIMATAN,15.8469444444,-95.9988888889
20500,TILANTONGO,17.2880555556,-97.3680555556
20502,LA ESTANCIA,17.3997222222,-98.1630555556
20503,NUEVA ESPERANZA,16.5630555556,-98.0997222222
20504,TLAHUINTOLTEPEC,17.0913888889,-96.0594444444
20505,SAN BALTAZAR LOXICHA,16.0680555556,-96.7941666667
20506,MARIA LOMBARDO,17.4344444444,-95.4938888889
20507,DIAZ ORDAZ,16.9972222222,-96.4325
20508,SAN JOSE TRUJAPAM,18.0636111111,-96.5419444444
20509,JALPA DE MARQUEZ,18.0633333333,-96.6516666667
21001,ACATITAN,18.15,-97.5
21002,ACATEPEC,18.2277777778,-97.5780555556
21003,ACATLAN DE OSORIO (SMN),18.3,-98.05
21004,ACATLAN DE OSORIO (DGE),18.2966666667,-98.0555555556
21005,ACATZINGO DE HIDALGO,18.9938888889,-97.8055555556
21006,AHUACATLAN,20.0075,-97.8602777778
21007,AHUATEPEC,18.8694444444,-97.9197222222
21008,AQUIXTLA (CFE),19.7955555556,-97.9355555556
21009,ALCOMUNGA,18.4305555556,-97.025
21010,ALTEPEXI,18.3675,-97.2986111111
21011,TETELILLA (CFE),19.9319444444,-97.4158333333
21012,ATLIXCO,18.9216666667,-98.4541666667
21013,AXUSCO,18.2336111111,-97.2002777778
21014,AYOTOXCO (CFE),20.0969444444,-97.41
21015,AXUTLA (CFE),18.1705555556,-98.3880555556
21016,BALCON DIABLO,18.8975,-98.1322222222
21018,CALIPAN,18.2958333333,-97.1638888889
21019,CALTEPEC,18.2025,-97.4525
21020,MORELOS CA?ADA,18.7602777778,-97.4269444444
21021,CAPULUAQUE (CFE),19.7916666667,-97.7611111111
21022,CARMEN (CLFC),20.2705555556,-97.8472222222
21023,CHAPULCO,18.62,-97.4105555556
21024,CHIETLA,18.5266666667,-98.5822222222
21025,CHILCHOTLA (CFE),19.255,-97.1827777778
21026,CIUDAD SERDAN (SMN),18.9838888889,-97.4416666667
21027,CIUDAD SERDAN (DGE),18.9444444444,-97.4577777778
21029,COLONIA TEMEXTLA,19.6219444444,-97.6811111111
21030,COXCATLAN,18.2763888889,-97.1597222222
21031,CUESTA BLANCA,18.8586111111,-97.4630555556
21032,CUETZALAN DEL PROGRESO,20.0388888889,-97.5222222222
21033,CACALOAPAN,18.5825,-97.5847222222
21034,ECHEVERRIA,18.9555555556,-98.2752777778
21035,PUEBLA (DGE),19.0125,-98.1930555556
21036,EL CARMEN,20.09,-98.14
21037,EL PAREDON,19.8677777778,-98.2533333333
21038,EL PROGRESO,19.3852777778,-97.2891666667
21039,GUADALUPE POTREROS,18.8741666667,-97.3241666667
21040,GUADALUPE BUENAVISTA,19.3702777778,-97.3558333333
21041,COAMANALA (CLFC),20.0833333333,-98.0166666667
21042,HONEY (CFE),20.25,-98.2
21043,HUAHUAXTLA (CFE),19.9155555556,-97.6072222222
21044,HUAUCHINANGO (CLFC),20.1747222222,-98.0525
21045,HUEHUETLAN EL GRANDE,18.7488888889,-98.1691666667
21046,HEJOTZINGO,19.1619444444,-98.4063888889
21047,IXTACAMAXTITLAN (CFE),19.6227777778,-97.8141666667
21048,IXCAMILPA (CFE),18.0397222222,-98.72
21049,IZUCAR DE MATAMOROS (DGE),18.6230555556,-98.4672222222
21050,JOLALPAN,18.3236111111,-98.8197222222
21051,JOPALA (CFE),20.1969444444,-97.8097222222
21052,ALCHICHICA,19.4119444444,-97.3938888889
21053,SAN BERNARDINO LAGUNAS,18.6038888889,-97.2725
21054,LA FUNDICION (CFE),19.85,-97.3166666667
21055,LA PAGODA (CFE),19.8661111111,-97.5341666667
21056,LA TRINIDAD (CFE),19.2833333333,-97.2166666667
21057,MAPILCO (CFE),19.9833333333,-97.6166666667
21058,NUEVO NECAXA (CLFC),20.2108333333,-98.0044444444
21059,OYAMELES,19.7141666667,-97.5475
21060,PALMAR DE BRAVO,18.8369444444,-97.5472222222
21061,PASO DEL JARDIN (CFE),20.1333333333,-97.4666666667
21062,PATLA (CLFC),20.2480555556,-97.8516666667
21063,PIAXTLA,18.1997222222,-98.2602777778
21064,PRESA LA SOLEDAD (CFE),19.8644444444,-97.4855555556
21065,PUEBLA (OBS),19.05,-98.1666666667
21066,PUEBLO NUEVO (CFE),19.9555555556,-98.1111111111
21067,QUIMIXTLAN,19.2636111111,-97.1480555556
21068,RANCHO APULCO,19.9197222222,-97.6080555556
21069,SAN ANTONIO ARROYO PRIETO (CFE,19.545,-97.8325
21070,SAN ANTONIO CA?ADA,18.5138888889,-97.2972222222
21071,SAN BALTAZAR TETELA,18.9044444444,-98.1705555556
21072,SAN DIEGO TEXMELUCAN,19.0197222222,-97.4505555556
21073,SAN ISIDRO CANOAS ALTAS,18.9827777778,-97.3522222222
21074,SAN JUAN ACATENO (CFE),19.8763888889,-97.3672222222
21075,SAN LORENZO,18.4947222222,-97.4447222222
21076,SAN LORENZO TLAXIPEHUALA (CLFC,20.1297222222,-97.9727777778
21077,SAN LUIS ATEXCAC,19.3463888889,-97.4561111111
21078,SAN MARTIN TEXMELUCAN LABASTID,19.2986111111,-98.4338888889
21079,SAN PEDRO TEMAMANTLA,18.9280555556,-97.5113888889
21080,SAN SALVADOR EL SECO,19.1336111111,-97.6625
21081,SANTA CRUZ COYOTEPEC,19.0233333333,-97.5669444444
21082,TECAMACHALCO,18.8983333333,-97.7280555556
21083,TEHUACAN,18.4638888889,-97.3930555556
21084,TELPATLAN,18.5280555556,-97.1447222222
21085,TENANGO DE LAS FLORES (CLFC),20.2038888889,-97.9877777778
21086,TEPEACA,18.9811111111,-97.8969444444
21087,TEPEXI DE RODRIGUEZ,18.5961111111,-97.93
21088,TEPEIXCO (CLFC),20.0288888889,-97.9577777778
21090,TEZIUTLAN (CFE),19.8291666667,-97.3625
21091,TEZIUTLAN,19.8302777778,-97.35
21092,TILAPA,18.1572222222,-97.1072222222
21093,TLACOTEPEC DE BENITO JUAREZ,18.6866666667,-97.67
21094,SAN SEBASTIAN TLACOTEPEC DE DI,18.46,-96.7933333333
21095,TLACHICHUCA,19.1422222222,-97.42
21096,SANTA RITA TLAHUAPAN,19.3463888889,-98.5813888889
21097,TLAXCO (CLFC),20.4252777778,-98.0291666667
21098,TLATLAUQUITEPEC (CFE),19.9194444444,-97.4638888889
21099,TOMA VEINTISEIS (CLFC),19.9333333333,-97.9333333333
21100,VISTA HERMOSA,19.1297222222,-97.7333333333
21101,FLOR DEL BOSQUE,19.0352777778,-98.1147222222
21102,XOCHITLAN TODOS SANTOS,18.7211111111,-97.785
21103,ZACAPOAXTLA (SMN),19.8716666667,-97.5883333333
21104,ZACAPOAXTLA (DGE),19.8911111111,-97.5911111111
21105,ZACATEPEC,19.2661111111,-97.5336111111
21106,ZACATLAN (CLFC),19.9313888889,-97.9602777778
21107,ZACATLAN,19.96,-97.96
21108,ZAPOTITLAN DE MENDEZ,19.9988888889,-97.7188888889
21109,ZAPOTITLAN SALINAS (SMN),18.3319444444,-97.4744444444
21110,ZAPOTITLAN SALINAS (DGE),18.3494444444,-97.4827777778
21111,SANTIAGO ZAUTLA (CFE),19.7144444444,-97.6727777778
21112,ZEMPOALA (CLFC),20.0888888889,-97.9958333333
21113,ZINACATEPEC (SMN),18.3333333333,-97.25
21114,ZOQUITLAN,18.3544444444,-97.0211111111
21115,SAN JERONIMO CALERAS,17.9794444444,-98.3847222222
21116,CHIAUTLA DE TAPIA,18.2866666667,-98.6011111111
21117,GUADALUPE VICTORIA,19.2913888889,-97.3419444444
21118,HUAUCHINANGO,20.1925,-98.0591666667
21119,LIBRES (SMN),19.5002777778,-97.7580555556
21121,NEXAPA (CLFC),20.17,-97.9872222222
21122,ORIENTAL,19.3772222222,-97.6180555556
21123,HUAQUECHULA,18.7786111111,-98.5408333333
21124,HUEHUETLAN EL CHICO,18.3747222222,-98.6875
21125,LAGUNA (CLFC),20.0591666667,-98.1541666667
21126,LOMA ALTA (CFE),19.8297222222,-97.9930555556
21127,XICOTEPEC DE JUAREZ,20.2936111111,-97.9602777778
21128,EL ROSARIO (CFE),20.0166666667,-97.4833333333
21129,FRANCISCO I. MADERO,19.6147222222,-97.5011111111
21130,LOS REYES (CLFC),19.8027777778,-98.2466666667
21132,IZUCAR DE MATAMOROS (SMN),18.6122222222,-98.4680555556
21134,LOS MOLINOS,18.9427777778,-98.3961111111
21135,PATLA (CFE),20.2397222222,-97.8577777778
21136,ACAJETE,19.1125,-97.9561111111
21139,E.T.A. 051 ATENCINGO,18.5022222222,-98.6177777778
21140,CHIGNAHUAPAN,19.8394444444,-98.0327777778
21141,C.R.D.F. BENITO JUAREZ,18.3333333333,-98.2666666667
21142,VENUSTIANO CARRANZA,20.5102777778,-97.6680555556
21143,SAN JOSE ACATENO,20.14,-97.2011111111
21145,GUADALUPE VICTORIA,19.3,-97.3
21147,APAPANTILLA,20.4044444444,-97.8447222222
21148,SAN MIGUEL CANOA,19.1322222222,-98.0777777778
21149,SAN JUAN ATZINGO,18.2980555556,-97.3841666667
21150,SAN LUCAS EL VIEJO,18.6769444444,-97.7188888889
21151,SAN JUAN RAYA,18.2633333333,-97.6183333333
21152,LA COMPA?IA,18.9686111111,-97.7230555556
21154,SANTA CATARINA LOS REYES,18.8808333333,-97.4352777778
21155,ZINACATEPEC (DGE),18.3436111111,-97.2602777778
21156,SAN MIGUEL OCOTENGO,18.9166666667,-97.4166666667
21157,SAN JOSE IXTAPA,18.7166666667,-97.4583333333
21158,PASO CARRETAS,18.9202777778,-97.2525
21159,ESPERANZA,18.8591666667,-97.3755555556
21160,BOCA DEL MONTE,18.3897222222,-97.0791666667
21161,ATZITZINTLA,18.9019444444,-97.3352777778
21162,CAMPO EXP. TEZIUTLAN,19.8122222222,-97.3705555556
21163,EL BATAN,18.9797222222,-98.1777777778
21164,C.A.E. SAN JUAN TETLA,19.2152777778,-98.5022222222
21165,AHUATEMPAN,18.4152777778,-98.0166666667
21166,ANONAS,18.02,-98.3161111111
21167,SAN ANDRES CALPAN,19.1055555556,-98.4636111111
21169,PE?AS,18.2263888889,-98.2205555556
21170,LA PURISIMA,18.8311111111,-97.5733333333
21171,SANTA CRUZ MONTERROSAS,18.8997222222,-97.5647222222
21172,SANTA MARIA COHETZALA,18.1855555556,-98.8102777778
21173,SANTA MARIA TECHACHALCO,18.9541666667,-97.4705555556
21174,TEPECAPAN (CFE),19.9708333333,-97.6491666667
21175,SANTA ANA TEPEJILLO,18.0547222222,-97.8486111111
21176,TONAHUIXTLA,18.1852777778,-97.9197222222
21177,TEPEXCO,18.6433333333,-98.6911111111
21178,TULCINGO DEL VALLE,18.0333333333,-98.0166666667
21179,TLACUALPICAN,18.4266666667,-98.6894444444
21180,OZTOPULCO,18.3777777778,-96.9055555556
21181,XONOTIPA,18.4916666667,-96.8983333333
21182,PALMARITO,18.9033333333,-97.6355555556
21183,ACAXTLAHUACAN,18.0152777778,-98.54
21184,LIBRES (DGE),19.4347222222,-97.6963888889
21185,PIEDRAS NEGRAS,20.4416666667,-97.7613888889
21187,SAN JUAN PILCAYA,18.2172222222,-98.7061111111
21188,TECUATITLAN,18.1347222222,-98.3088888889
21189,TEOTLALCO,18.4711111111,-98.7777777778
21190,VENTA GRANDE,20.1194444444,-98.1008333333
21191,TLAHUAPAN,19.3402777778,-98.5816666667
21192,HUILTANGO E-2,18.8580555556,-98.595
21193,SAN PEDRO BENITO JUAREZ E-1,18.9219444444,-98.5513888889
21194,SANTA CATARINA E-28,18.9102777778,-98.6183333333
21195,SANTA CRUZ CUAUTOMATITLA E-3,18.9013888889,-98.5552777778
21196,D-1 TOCHIMILCO,18.8511111111,-98.5586111111
21197,D-2 TOCHIMILCO,18.8466666667,-98.6119444444
21198,CHILA DE LA SAL,18.1094444444,-98.4833333333
21199,GUADALUPE,18.0858333333,-98.1588888889
21200,LIBRES (CRP),19.4630555556,-97.6861111111
21201,LAS MARGARITAS,19.9872222222,-97.2872222222
21202,MECAPALAPA,20.6227777778,-97.8894444444
21203,MOLCAXAC,18.7383333333,-97.9111111111
21204,NEXAPA,20.1888888889,-97.9888888889
21205,SANTA CRUZ TEJALPA,18.3755555556,-98.3630555556
21206,SANTA CATARINA TLALTEMPAN,18.6169444444,-98.0852777778
21207,ZARAGOZA,19.7861111111,-97.5527777778
21208,GOMEZ PONIENTE (CFE),19.9380555556,-97.4891666667
21209,LOS HUMEROS (CFE),19.6791666667,-97.4061111111
21210,AHUAZOTEPEC,20.0405555556,-98.1738888889
21211,AMELUCA,20.5802777778,-97.8469444444
21212,METLALTOYUCA,20.7483333333,-97.865
21213,SAN MARTINITO,19.2719444444,-98.5930555556
21214,SAN JUAN TETLA SIETE NORTE,19.1738888889,-98.5805555556
21215,AYOTOXCO DE GUERRERO,20.0952777778,-97.4286111111
21216,TEPOXTITLAN,18.3872222222,-97.6786111111
21217,TEUTLA,18.2955555556,-98.8155555556
21218,TEPETZINTLA DE GALEANA,20.1341666667,-98.0363888889
21219,EL TEPETATE,20.4275,-97.7866666667
21220,UNIVERSIDAD DE LA SIERRA,20.1772222222,-98.0611111111
21221,ATENCO,19.0852777778,-97.5413888889
21222,TLAXCO,20.3741666667,-98.0405555556
21224,SAN NICOLAS TETELA,19.8294444444,-97.8058333333
21226,LAGUNA EL SALADO (CFE),19.4783333333,-97.4708333333
21230,SAN JUAN COATZINGO,18.6041666667,-98.1708333333
21231,TEOPANTLAN,18.7125,-98.2625
21232,SAN CRISTOBAL TEPATLAXCO,19.2858333333,-98.4422222222
21233,PRESA BOQUERONCITOS,18.3088888889,-98.2147222222
21235,SAN ISIDRO HUILOTEPEC,18.9022222222,-98.3772222222
21242,CAPULAC,19.0930555556,-98.0594444444
21243,CEMEX,18.9688888889,-97.9583333333
21244,TEPEYAHUALCO,19.49,-97.4944444444
21247,CHOLULA,19.0686111111,-98.3180555556
21248,PUEBLA (CONAGUA),19.0125,-98.1930555556
21249,AFRICAM ZAFARI,18.9388888889,-98.135
21250,TEPANGO DE RODRIGUEZ,20.0008333333,-97.7941666667
22001,AMEALCO,20.1847222222,-100.1455555556
22002,AYUTLA,21.3652777778,-99.5902777778
22003,CAMPO EXPERIMENTAL CADEREYTA,20.705,-99.8138888889
22004,EL BATAN,20.5041666667,-100.4244444444
22005,EL DOCTOR,20.8505555556,-99.5877777778
22006,EL PUEBLITO,20.5219444444,-100.4480555556
22007,JALPAN (DGE),21.2166666667,-99.4666666667
22008,JALPAN (SMN),21.2213888889,-99.4775
